Bedroom,Neighborhood_encoded,Has_Air_condition,Has_Backyard,Has_Balcony,Has_Cafeteria,Has_Cctv,Has_Deck,Has_Drainage,Has_Electricity_backup,Has_Fencing,Has_Frontyard,Has_Garage,Has_Garden,Has_Gym,Has_Intercom,Has_Internet,Has_Jacuzzi,Has_Kids_playground,Has_Lawn,Has_Lift,Has_Maintenance,Has_Microwave,Has_Modular_kitchen,Has_Parking,Has_Security_staff,Has_Solar_water,Has_Store_room,Has_Swimming_pool,Has_Tv_cable,Has_Washing_machine,Has_Water_supply,Has_Water_tank,Has_Water_well,Has_Wifi,Area_Aana,City_encoded,Face_encoded,Road Type_encoded,Area_Aana_log,Floors_log,Bathroom_log
7,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9.0,9,4,1,2.302585092994046,1.3862943611198906,2.0794415416798357
1,198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,10.0,9,0,6,2.3978952727983707,0.6931471805599453,0.6931471805599453
1,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,2,6,1.791759469228055,0.6931471805599453,0.6931471805599453
1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,9,0,6,2.833213344056216,0.6931471805599453,0.6931471805599453
1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9057706355003652,9,4,6,0.6448864598482795,0.6931471805599453,0.6931471805599453
1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9349890430971513,9,4,6,0.6601016639836208,0.6931471805599453,0.6931471805599453
1,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9,4,1,2.302585092994046,0.6931471805599453,0.6931471805599453
1,209,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,9.0,12,0,1,2.302585092994046,1.791759469228055,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.0,9,2,5,4.174387269895637,0.6931471805599453,0.6931471805599453
6,64,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,21.0,9,5,1,3.091042453358316,1.3862943611198906,2.0794415416798357
1,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,1,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,6,5,1.791759469228055,0.6931471805599453,0.6931471805599453
1,201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.483564645726808,9,1,1,1.2480560930097755,1.7047480922384253,1.0986122886681098
1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9,4,6,2.5649493574615367,0.6931471805599453,0.6931471805599453
1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,9,0,1,2.0794415416798357,0.6931471805599453,0.6931471805599453
2,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,3.1701972242512784,12,7,2,1.4279633306758104,1.3862943611198906,1.0986122886681098
1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.460920379839299,9,0,1,0.900535418118104,1.0986122886681098,0.6931471805599453
1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.75,1,4,3,2.463853240590168,0.6931471805599453,0.6931471805599453
1,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.090577063550037,12,2,6,1.62739119615007,0.6931471805599453,0.6931471805599453
1,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.090577063550037,12,2,6,1.62739119615007,0.6931471805599453,0.6931471805599453
1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,9,5,6,3.258096538021482,0.6931471805599453,0.6931471805599453
5,213,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,80.0,9,0,6,4.394449154672439,0.6931471805599453,1.6094379124341003
1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,9,1,6,1.791759469228055,0.6931471805599453,0.6931471805599453
3,273,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,4.62527392257122,9,4,6,1.7272696442508013,0.6931471805599453,1.3862943611198906
3,367,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,4.423666910153397,9,1,1,1.6907721383824514,1.6094379124341003,1.0986122886681098
2,156,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,6.0,12,0,5,1.9459101490553132,1.3862943611198906,1.0986122886681098
1,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2.6296566837107376,9,0,4,1.2891380663138716,0.6931471805599453,0.6931471805599453
3,37,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,5.0,9,4,6,1.791759469228055,1.3862943611198906,1.6094379124341003
1,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.75,9,1,6,2.3749057545736716,0.6931471805599453,0.6931471805599453
1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9,1,6,0.6931471805599453,0.6931471805599453,0.6931471805599453
1,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,9,7,6,2.833213344056216,0.6931471805599453,0.6931471805599453
1,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,9,4,6,2.3978952727983707,0.6931471805599453,0.6931471805599453
1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,3,4,1,2.5649493574615367,0.6931471805599453,0.6931471805599453
1,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12,0,6,1.6094379124341003,0.6931471805599453,0.6931471805599453
3,43,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,1,3.506208911614317,12,0,1,1.5054562039211898,1.791759469228055,1.0986122886681098
4,142,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4.0,12,0,6,1.6094379124341003,0.6931471805599453,1.3862943611198906
4,309,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,4.0,1,0,6,1.6094379124341003,0.6931471805599453,1.3862943611198906
5,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,12,0,6,2.3978952727983707,0.6931471805599453,1.6094379124341003
1,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,9,0,1,3.295836866004329,0.6931471805599453,0.6931471805599453
1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,9,0,3,2.833213344056216,0.6931471805599453,0.6931471805599453
1,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,5,1,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,99,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.0,9,0,6,3.2188758248682006,1.0986122886681098,0.6931471805599453
1,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,7.75,12,0,1,2.169053700369523,0.6931471805599453,0.6931471805599453
1,98,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,6.0,9,0,1,1.9459101490553132,1.6094379124341003,0.6931471805599453
1,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9,6,6,0.6931471805599453,0.6931471805599453,0.6931471805599453
1,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9,3,6,0.6931471805599453,0.6931471805599453,0.6931471805599453
1,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,9,5,6,1.252762968495368,0.6931471805599453,0.6931471805599453
1,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,9,6,6,2.5257286443082556,0.6931471805599453,0.6931471805599453
1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,1,6,2.1972245773362196,0.6931471805599453,0.6931471805599453
1,310,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,3.0,9,0,3,1.3862943611198906,1.0986122886681098,1.3862943611198906
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,9,7,6,2.8903717578961645,0.6931471805599453,0.6931471805599453
1,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,9,5,6,2.5257286443082556,0.6931471805599453,0.6931471805599453
1,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,9,7,5,2.833213344056216,0.6931471805599453,0.6931471805599453
3,199,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,48.0,18,0,1,3.8918202981106265,1.0986122886681098,1.0986122886681098
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,9,1,6,3.4965075614664802,0.6931471805599453,0.6931471805599453
5,219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,3.0,9,7,6,1.3862943611198906,1.3862943611198906,1.3862943611198906
2,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.5,18,0,4,2.2512917986064953,0.6931471805599453,0.6931471805599453
1,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,9,5,6,1.8325814637483102,0.6931471805599453,0.6931471805599453
1,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.0,9,5,6,3.8918202981106265,0.6931471805599453,0.6931471805599453
1,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.625,9,0,1,2.68273239311792,0.6931471805599453,0.6931471805599453
4,328,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,4.382761139517896,9,5,3,1.6832014654785503,1.3862943611198906,1.3862943611198906
1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,9,5,6,2.9444389791664403,0.6931471805599453,0.6931471805599453
6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,9,0,6,2.3978952727983707,0.6931471805599453,1.6094379124341003
1,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,9,0,3,2.1102132003465894,0.6931471805599453,0.6931471805599453
6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,9,0,1,2.833213344056216,1.3862943611198906,1.0986122886681098
3,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,9,0,6,2.3978952727983707,0.6931471805599453,1.0986122886681098
5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25.0,9,0,6,3.258096538021482,0.6931471805599453,1.6094379124341003
1,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.0,14,3,3,4.976733742420574,0.6931471805599453,0.6931471805599453
1,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,9,0,1,2.6390573296152584,0.6931471805599453,0.6931471805599453
1,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.382761139517896,12,0,6,1.6832014654785503,0.6931471805599453,0.6931471805599453
2,156,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.995617238860482,12,1,6,1.0971503001036103,0.6931471805599453,0.6931471805599453
6,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,9,5,6,1.8718021769015913,0.6931471805599453,1.9459101490553132
1,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5,12,6,3,1.5040773967762742,0.6931471805599453,0.6931471805599453
2,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,9,7,6,1.5040773967762742,0.6931471805599453,0.6931471805599453
1,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,5,1.6094379124341003,0.6931471805599453,0.6931471805599453
3,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,5.0,12,7,1,1.791759469228055,1.0986122886681098,0.6931471805599453
10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,9,0,1,1.7047480922384253,0.6931471805599453,0.6931471805599453
5,272,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.0,12,3,3,1.6094379124341003,1.252762968495368,1.3862943611198906
3,115,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,17,0,1,1.6094379124341003,0.6931471805599453,1.6094379124341003
1,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1,9,4,1,1.410986973710262,1.3862943611198906,1.0986122886681098
1,309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.25,1,7,1,1.6582280766035324,0.6931471805599453,0.6931471805599453
2,363,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.75,12,7,3,1.3217558399823195,0.9162907318741551,0.6931471805599453
1,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,12,0,6,1.791759469228055,0.6931471805599453,0.6931471805599453
1,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,0,1,2.1972245773362196,0.6931471805599453,0.6931471805599453
4,147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.0,12,2,3,1.3862943611198906,0.9162907318741551,1.0986122886681098
10,378,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5.3125,9,0,6,1.8425317946014783,1.791759469228055,0.6931471805599453
1,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,9,1,1,2.70805020110221,0.6931471805599453,0.6931471805599453
1,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,11,0,1,1.749199854809259,0.6931471805599453,0.6931471805599453
8,285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12.0,12,0,6,2.5649493574615367,0.6931471805599453,1.791759469228055
1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,9,0,6,2.1102132003465894,0.6931471805599453,0.6931471805599453
3,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80.0,9,4,1,4.394449154672439,1.3862943611198906,1.3862943611198906
4,47,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.0,3,4,1,1.6094379124341003,1.3862943611198906,1.0986122886681098
6,388,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,5.0,9,1,3,1.791759469228055,1.3862943611198906,1.791759469228055
4,43,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,4.3,12,4,4,1.667706820558076,1.3862943611198906,1.6094379124341003
3,139,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,3.1875,12,5,6,1.4321038971511848,1.3862943611198906,1.3862943611198906
4,64,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,8.0,9,6,4,2.1972245773362196,1.3862943611198906,1.791759469228055
1,69,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,2.0,9,0,1,1.0986122886681098,1.3862943611198906,1.3862943611198906
3,320,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,11.0,12,0,1,2.4849066497880004,1.3862943611198906,1.3862943611198906
1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,9,0,1,1.6094379124341003,0.6931471805599453,0.6931471805599453
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,9,0,1,2.3513752571634776,0.6931471805599453,0.6931471805599453
1,68,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,9.5,9,0,1,2.3513752571634776,1.0986122886681098,0.6931471805599453
1,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75,9,2,2,1.749199854809259,0.6931471805599453,0.6931471805599453
1,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.0,9,2,1,1.791759469228055,0.6931471805599453,0.6931471805599453
7,312,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,3.625,9,7,4,1.5314763709643886,1.252762968495368,1.3862943611198906
1,163,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9.0,9,0,1,2.302585092994046,0.6931471805599453,0.6931471805599453
6,77,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2.5,9,0,4,1.252762968495368,1.6094379124341003,1.6094379124341003
1,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.5,9,1,1,1.5040773967762742,1.0986122886681098,0.6931471805599453
1,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,9,0,1,2.6390573296152584,0.6931471805599453,0.6931471805599453
1,3,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,9.0,9,0,1,2.302585092994046,1.791759469228055,0.6931471805599453
1,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,9,0,1,2.6390573296152584,0.6931471805599453,0.6931471805599453
1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0,9,0,1,3.713572066704308,0.6931471805599453,0.6931471805599453
1,2,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,10.0,9,0,3,2.3978952727983707,1.3862943611198906,0.6931471805599453
1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,9,0,1,2.1972245773362196,0.6931471805599453,0.6931471805599453
1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,9,0,3,2.302585092994046,0.6931471805599453,0.6931471805599453
1,302,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,6.0,9,0,1,1.9459101490553132,1.6094379124341003,0.6931471805599453
1,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.674945215485756,18,0,6,1.736060909661972,0.6931471805599453,1.0986122886681098
1,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.095690284879474,9,0,6,0.7398829906929159,0.6931471805599453,0.6931471805599453
1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,9,0,3,2.3978952727983707,0.6931471805599453,0.6931471805599453
5,124,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,4.0,9,4,1,1.6094379124341003,1.3862943611198906,1.9459101490553132
1,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.337472607742878,18,0,6,1.2052138162748225,1.3862943611198906,0.6931471805599453
1,97,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,4.0,12,0,3,1.6094379124341003,1.6094379124341003,0.6931471805599453
4,155,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,5.0,12,0,6,1.791759469228055,0.6931471805599453,1.6094379124341003
5,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,6.25,9,0,1,1.9810014688665833,1.0986122886681098,1.6094379124341003
5,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,19.0,9,0,1,2.995732273553991,1.0986122886681098,0.6931471805599453
5,317,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,3.25,9,0,1,1.4469189829363254,1.3862943611198906,1.3862943611198906
5,314,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,3.0,9,0,1,1.3862943611198906,1.3862943611198906,1.3862943611198906
4,64,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,3.1875,9,0,3,1.4321038971511848,1.3862943611198906,1.3862943611198906
